source,target,string_source_id,string_target_id,score,source_db
PPARG,MECP2,9606.ENSP00000287820,9606.ENSP00000395535,0.883,STRING
RARA,CTNNB1,9606.ENSP00000254066,9606.ENSP00000495360,0.883,STRING
NCOR1,RXRB,9606.ENSP00000268712,9606.ENSP00000363817,0.883,STRING
MMP7,MMP9,9606.ENSP00000260227,9606.ENSP00000361405,0.883,STRING
SHBG,INS,9606.ENSP00000369816,9606.ENSP00000380432,0.883,STRING
TUBB4A,TUBB4B,9606.ENSP00000264071,9606.ENSP00000341289,0.883,STRING
SORT1,APP,9606.ENSP00000256637,9606.ENSP00000284981,0.883,STRING
GRIA2,CACNG7,9606.ENSP00000296526,9606.ENSP00000375647,0.883,STRING
KCNH2,KCNH6,9606.ENSP00000262186,9606.ENSP00000463533,0.883,STRING
CD4,NCAM1,9606.ENSP00000011653,9606.ENSP00000480132,0.883,STRING
STAT3,GATA3,9606.ENSP00000264657,9606.ENSP00000368632,0.883,STRING
PTGS1,MT-ND5,9606.ENSP00000354612,9606.ENSP00000354813,0.883,STRING
TLR2,CXCL8,9606.ENSP00000260010,9606.ENSP00000306512,0.883,STRING
HDAC1,TET2,9606.ENSP00000362649,9606.ENSP00000442788,0.882,STRING
RHOA,CTNNB1,9606.ENSP00000400175,9606.ENSP00000495360,0.882,STRING
PARP1,HDAC2,9606.ENSP00000355759,9606.ENSP00000430432,0.882,STRING
FDX1,MT-ND1,9606.ENSP00000260270,9606.ENSP00000354687,0.882,STRING
SHH,FGF9,9606.ENSP00000297261,9606.ENSP00000371790,0.882,STRING
SLC6A3,MAOB,9606.ENSP00000270349,9606.ENSP00000367309,0.882,STRING
MYC,TCF7L2,9606.ENSP00000478887,9606.ENSP00000486891,0.882,STRING
TGFB1,FBN1,9606.ENSP00000221930,9606.ENSP00000325527,0.882,STRING
SMAD3,CEBPA,9606.ENSP00000332973,9606.ENSP00000427514,0.882,STRING
HGF,AKT1,9606.ENSP00000222390,9606.ENSP00000451828,0.882,STRING
IFNG,IL17F,9606.ENSP00000229135,9606.ENSP00000337432,0.882,STRING
ALK,TGFBR1,9606.ENSP00000373700,9606.ENSP00000447297,0.882,STRING
TP53,CUL4A,9606.ENSP00000269305,9606.ENSP00000364589,0.882,STRING
MET,SOS1,9606.ENSP00000317272,9606.ENSP00000384675,0.882,STRING
RRM1,TOP2A,9606.ENSP00000300738,9606.ENSP00000411532,0.882,STRING
SYK,PIK3CG,9606.ENSP00000364898,9606.ENSP00000419260,0.882,STRING
IL13,GATA3,9606.ENSP00000304915,9606.ENSP00000368632,0.882,STRING
MSH6,POLA1,9606.ENSP00000234420,9606.ENSP00000368358,0.882,STRING
MTOR,INS,9606.ENSP00000354558,9606.ENSP00000380432,0.882,STRING
PHEX,KL,9606.ENSP00000368682,9606.ENSP00000369442,0.882,STRING
EGFR,NTRK2,9606.ENSP00000275493,9606.ENSP00000277120,0.882,STRING
RIPK2,MAP3K7,9606.ENSP00000220751,9606.ENSP00000358335,0.882,STRING
CACNA1E,CACNB1,9606.ENSP00000356545,9606.ENSP00000377840,0.882,STRING
PTGS1,MT-ND2,9606.ENSP00000354612,9606.ENSP00000355046,0.882,STRING
NOS3,TIE1,9606.ENSP00000297494,9606.ENSP00000361554,0.882,STRING
LMX1B,PAX2,9606.ENSP00000347684,9606.ENSP00000359319,0.882,STRING
TBK1,TNFAIP3,9606.ENSP00000329967,9606.ENSP00000481570,0.881,STRING
STAT3,CDK6,9606.ENSP00000264657,9606.ENSP00000265734,0.881,STRING
PTGS1,MT-ND6,9606.ENSP00000354612,9606.ENSP00000354665,0.881,STRING
U2AF1,ASXL1,9606.ENSP00000291552,9606.ENSP00000364839,0.881,STRING
NFKB1,MAPK3,9606.ENSP00000226574,9606.ENSP00000263025,0.881,STRING
PGR,ERBB4,9606.ENSP00000325120,9606.ENSP00000342235,0.881,STRING
LRP5,RNF43,9606.ENSP00000294304,9606.ENSP00000463069,0.881,STRING
MC4R,LEPR,9606.ENSP00000299766,9606.ENSP00000330393,0.881,STRING
RUNX2,AR,9606.ENSP00000360493,9606.ENSP00000363822,0.881,STRING
SLC2A9,ABCG2,9606.ENSP00000264784,9606.ENSP00000498246,0.881,STRING
FGF10,MET,9606.ENSP00000264664,9606.ENSP00000317272,0.881,STRING
ASXL1,JAK2,9606.ENSP00000364839,9606.ENSP00000371067,0.881,STRING
MMP9,IL10,9606.ENSP00000361405,9606.ENSP00000412237,0.881,STRING
EP300,PARP1,9606.ENSP00000263253,9606.ENSP00000355759,0.881,STRING
MYO5A,GRIA1,9606.ENSP00000382177,9606.ENSP00000428994,0.881,STRING
FOXA1,HDAC9,9606.ENSP00000250448,9606.ENSP00000408617,0.881,STRING
HTR3A,HTR2A,9606.ENSP00000347754,9606.ENSP00000437737,0.881,STRING
VHL,EP300,9606.ENSP00000256474,9606.ENSP00000263253,0.881,STRING
CCR5,TNF,9606.ENSP00000292303,9606.ENSP00000398698,0.88,STRING
PDGFRA,FGF10,9606.ENSP00000257290,9606.ENSP00000264664,0.88,STRING
FLNC,CAV1,9606.ENSP00000327145,9606.ENSP00000339191,0.88,STRING
ASXL1,SETBP1,9606.ENSP00000364839,9606.ENSP00000497406,0.88,STRING
PSMA4,PSMB11,9606.ENSP00000044462,9606.ENSP00000386212,0.88,STRING
SRC,TLR4,9606.ENSP00000362680,9606.ENSP00000363089,0.88,STRING
CBL,STAT3,9606.ENSP00000264033,9606.ENSP00000264657,0.88,STRING
KRAS,STK11,9606.ENSP00000256078,9606.ENSP00000324856,0.88,STRING
TNFSF13B,TNFSF11,9606.ENSP00000365048,9606.ENSP00000381775,0.88,STRING
CXCL8,MMP9,9606.ENSP00000306512,9606.ENSP00000361405,0.88,STRING
FDX1,NDUFS3,9606.ENSP00000260270,9606.ENSP00000263774,0.88,STRING
TP53,PSMD4,9606.ENSP00000269305,9606.ENSP00000357876,0.88,STRING
TLR7,TNF,9606.ENSP00000370034,9606.ENSP00000398698,0.88,STRING
IFNG,PSMB9,9606.ENSP00000229135,9606.ENSP00000363993,0.88,STRING
CTLA4,IL17A,9606.ENSP00000497102,9606.ENSP00000497968,0.88,STRING
ERCC2,BRCA1,9606.ENSP00000375809,9606.ENSP00000418960,0.88,STRING
ATP4A,HRH2,9606.ENSP00000262623,9606.ENSP00000366506,0.88,STRING
NDUFAF4,NDUFC1,9606.ENSP00000358272,9606.ENSP00000441126,0.88,STRING
PTEN,IGF1R,9606.ENSP00000361021,9606.ENSP00000497069,0.88,STRING
PTGS1,MT-ND1,9606.ENSP00000354612,9606.ENSP00000354687,0.88,STRING
FOXA2,HIF1A,9606.ENSP00000400341,9606.ENSP00000437955,0.88,STRING
PLAT,FGA,9606.ENSP00000220809,9606.ENSP00000498441,0.88,STRING
TP53,NF1,9606.ENSP00000269305,9606.ENSP00000351015,0.88,STRING
CACNG2,GRIN2A,9606.ENSP00000300105,9606.ENSP00000332549,0.88,STRING
ITGA2B,MPL,9606.ENSP00000262407,9606.ENSP00000361548,0.88,STRING
CACNA1C,SCN1B,9606.ENSP00000266376,9606.ENSP00000396915,0.88,STRING
CD19,CD40,9606.ENSP00000313419,9606.ENSP00000361359,0.88,STRING
GHR,JAK1,9606.ENSP00000483403,9606.ENSP00000499900,0.88,STRING
CHUK,MYC,9606.ENSP00000359424,9606.ENSP00000478887,0.879,STRING
JAK2,CSF2RA,9606.ENSP00000371067,9606.ENSP00000394227,0.879,STRING
IL2,CD86,9606.ENSP00000226730,9606.ENSP00000332049,0.879,STRING
STAT5B,PGR,9606.ENSP00000293328,9606.ENSP00000325120,0.879,STRING
FOXP3,IDO1,9606.ENSP00000365380,9606.ENSP00000430950,0.879,STRING
MLH1,POLE,9606.ENSP00000231790,9606.ENSP00000322570,0.879,STRING
MAPT,HDAC6,9606.ENSP00000340820,9606.ENSP00000365804,0.879,STRING
HCK,WAS,9606.ENSP00000365012,9606.ENSP00000365891,0.879,STRING
SYK,MYD88,9606.ENSP00000364898,9606.ENSP00000498321,0.879,STRING
CCR2,IL6,9606.ENSP00000292301,9606.ENSP00000385675,0.879,STRING
GABBR1,GABRG2,9606.ENSP00000366233,9606.ENSP00000410732,0.879,STRING
IL2RA,JAK2,9606.ENSP00000369293,9606.ENSP00000371067,0.879,STRING
TP53,INS,9606.ENSP00000269305,9606.ENSP00000380432,0.879,STRING
RUNX2,HDAC1,9606.ENSP00000360493,9606.ENSP00000362649,0.879,STRING
PTK2,AKT1,9606.ENSP00000341189,9606.ENSP00000451828,0.879,STRING
IL4,CD19,9606.ENSP00000231449,9606.ENSP00000313419,0.879,STRING
RXRB,NR1H4,9606.ENSP00000363817,9606.ENSP00000447149,0.878,STRING
BARD1,AURKB,9606.ENSP00000260947,9606.ENSP00000313950,0.878,STRING
GRIA4,GRIN3A,9606.ENSP00000282499,9606.ENSP00000355155,0.878,STRING
ABL1,CDKN1A,9606.ENSP00000361423,9606.ENSP00000384849,0.878,STRING
CRP,IL10,9606.ENSP00000255030,9606.ENSP00000412237,0.878,STRING
BLK,CD19,9606.ENSP00000259089,9606.ENSP00000313419,0.878,STRING
VWF,FGB,9606.ENSP00000261405,9606.ENSP00000306099,0.878,STRING
PLG,FGG,9606.ENSP00000308938,9606.ENSP00000336829,0.878,STRING
SLC10A1,NR1H4,9606.ENSP00000216540,9606.ENSP00000447149,0.878,STRING
IFNG,TYK2,9606.ENSP00000229135,9606.ENSP00000431885,0.878,STRING
MMP7,MMP1,9606.ENSP00000260227,9606.ENSP00000322788,0.878,STRING
APOB,TTR,9606.ENSP00000233242,9606.ENSP00000237014,0.878,STRING
NFKB1,NR3C1,9606.ENSP00000226574,9606.ENSP00000231509,0.878,STRING
ALB,FGB,9606.ENSP00000295897,9606.ENSP00000306099,0.878,STRING
LRRK2,GSK3B,9606.ENSP00000298910,9606.ENSP00000324806,0.878,STRING
CRP,ACE,9606.ENSP00000255030,9606.ENSP00000290866,0.878,STRING
PRKAG2,MYBPC3,9606.ENSP00000287878,9606.ENSP00000442795,0.878,STRING
RB1,AR,9606.ENSP00000267163,9606.ENSP00000363822,0.878,STRING
ACVR2A,ENG,9606.ENSP00000241416,9606.ENSP00000362299,0.878,STRING
RUNX1,SMAD3,9606.ENSP00000300305,9606.ENSP00000332973,0.878,STRING
CCR2,IL10,9606.ENSP00000292301,9606.ENSP00000412237,0.878,STRING
CCR5,IL10,9606.ENSP00000292303,9606.ENSP00000412237,0.878,STRING
SSTR2,DRD2,9606.ENSP00000350198,9606.ENSP00000354859,0.878,STRING
CD40,TNFSF11,9606.ENSP00000361359,9606.ENSP00000381775,0.878,STRING
EZH2,ARID1A,9606.ENSP00000320147,9606.ENSP00000320485,0.877,STRING
TP53,FAS,9606.ENSP00000269305,9606.ENSP00000498466,0.877,STRING
EGFR,BDNF,9606.ENSP00000275493,9606.ENSP00000414303,0.877,STRING
CSF1R,HCK,9606.ENSP00000286301,9606.ENSP00000365012,0.877,STRING
NCOR1,ERBB4,9606.ENSP00000268712,9606.ENSP00000342235,0.877,STRING
EPHA2,PTPN11,9606.ENSP00000351209,9606.ENSP00000489597,0.877,STRING
EPOR,GATA1,9606.ENSP00000222139,9606.ENSP00000365858,0.877,STRING
TSLP,IL4R,9606.ENSP00000339804,9606.ENSP00000379111,0.877,STRING
ABCA1,PPARA,9606.ENSP00000363868,9606.ENSP00000385523,0.877,STRING
PTEN,BRCA2,9606.ENSP00000361021,9606.ENSP00000369497,0.877,STRING
SRC,MYD88,9606.ENSP00000362680,9606.ENSP00000498321,0.877,STRING
EGFR,NOTCH1,9606.ENSP00000275493,9606.ENSP00000498587,0.877,STRING
SMAD4,TGFB2,9606.ENSP00000341551,9606.ENSP00000355896,0.877,STRING
CD274,IL10,9606.ENSP00000370989,9606.ENSP00000412237,0.877,STRING
APC,LRP6,9606.ENSP00000257430,9606.ENSP00000261349,0.877,STRING
NOD2,MAP3K7,9606.ENSP00000300589,9606.ENSP00000358335,0.877,STRING
NFKB1,IL10,9606.ENSP00000226574,9606.ENSP00000412237,0.877,STRING
CACNA1G,CACNA2D2,9606.ENSP00000352011,9606.ENSP00000418081,0.877,STRING
GRIN1,GRIA3,9606.ENSP00000360608,9606.ENSP00000481554,0.877,STRING
CHRNA5,CHRNA4,9606.ENSP00000299565,9606.ENSP00000359285,0.877,STRING
EP300,MITF,9606.ENSP00000263253,9606.ENSP00000391803,0.877,STRING
FGF10,FLT1,9606.ENSP00000264664,9606.ENSP00000282397,0.877,STRING
COL1A1,VWF,9606.ENSP00000225964,9606.ENSP00000261405,0.877,STRING
FLT4,PDGFB,9606.ENSP00000261937,9606.ENSP00000330382,0.877,STRING
GHSR,GH1,9606.ENSP00000241256,9606.ENSP00000312673,0.876,STRING
IFNG,EGFR,9606.ENSP00000229135,9606.ENSP00000275493,0.876,STRING
SRC,TNFSF11,9606.ENSP00000362680,9606.ENSP00000381775,0.876,STRING
FYN,BTK,9606.ENSP00000346671,9606.ENSP00000483570,0.876,STRING
IL2RA,TNF,9606.ENSP00000369293,9606.ENSP00000398698,0.876,STRING
SRC,HCK,9606.ENSP00000362680,9606.ENSP00000365012,0.876,STRING
NR1I2,CYP3A7,9606.ENSP00000336528,9606.ENSP00000337450,0.876,STRING
SRC,LCK,9606.ENSP00000362680,9606.ENSP00000477713,0.876,STRING
PALB2,NDUFB1,9606.ENSP00000261584,9606.ENSP00000483888,0.876,STRING
CCND1,HIF1A,9606.ENSP00000227507,9606.ENSP00000437955,0.876,STRING
KIT,PDGFB,9606.ENSP00000288135,9606.ENSP00000330382,0.876,STRING
CD79A,BCL6,9606.ENSP00000221972,9606.ENSP00000384371,0.876,STRING
FOXA1,PBX1,9606.ENSP00000250448,9606.ENSP00000405890,0.876,STRING
IL5,GATA3,9606.ENSP00000231454,9606.ENSP00000368632,0.876,STRING
GRIN2A,MECP2,9606.ENSP00000332549,9606.ENSP00000395535,0.876,STRING
KDR,NGF,9606.ENSP00000263923,9606.ENSP00000358525,0.876,STRING
NLRP3,BTK,9606.ENSP00000337383,9606.ENSP00000483570,0.876,STRING
RB1,CDKN1A,9606.ENSP00000267163,9606.ENSP00000384849,0.876,STRING
ABCG5,NR1H4,9606.ENSP00000384513,9606.ENSP00000447149,0.876,STRING
CRP,ACE2,9606.ENSP00000255030,9606.ENSP00000389326,0.876,STRING
CD40LG,IL10,9606.ENSP00000359663,9606.ENSP00000412237,0.876,STRING
CACNA1D,CACNA2D3,9606.ENSP00000288139,9606.ENSP00000419101,0.876,STRING
APOE,ACE,9606.ENSP00000252486,9606.ENSP00000290866,0.876,STRING
HDAC3,RUNX2,9606.ENSP00000302967,9606.ENSP00000360493,0.876,STRING
CLCN2,GABRA1,9606.ENSP00000265593,9606.ENSP00000393097,0.876,STRING
NF1,BRCA1,9606.ENSP00000351015,9606.ENSP00000418960,0.876,STRING
MLH1,BRAF,9606.ENSP00000231790,9606.ENSP00000419060,0.876,STRING
TP53,NRAS,9606.ENSP00000269305,9606.ENSP00000358548,0.876,STRING
EBF1,CEBPA,9606.ENSP00000322898,9606.ENSP00000427514,0.876,STRING
RUNX2,TNFSF11,9606.ENSP00000360493,9606.ENSP00000381775,0.876,STRING
SMAD2,HNF4A,9606.ENSP00000262160,9606.ENSP00000312987,0.875,STRING
SNAP25,CACNA1A,9606.ENSP00000254976,9606.ENSP00000489829,0.875,STRING
EGFR,MYC,9606.ENSP00000275493,9606.ENSP00000478887,0.875,STRING
NFKB1,INS,9606.ENSP00000226574,9606.ENSP00000380432,0.875,STRING
KIT,SH2B3,9606.ENSP00000288135,9606.ENSP00000345492,0.875,STRING
ATM,PARP1,9606.ENSP00000278616,9606.ENSP00000355759,0.875,STRING
SMAD3,CHUK,9606.ENSP00000332973,9606.ENSP00000359424,0.875,STRING
CCND1,SRC,9606.ENSP00000227507,9606.ENSP00000362680,0.875,STRING
IL4,CTLA4,9606.ENSP00000231449,9606.ENSP00000497102,0.875,STRING
STAT3,CEBPA,9606.ENSP00000264657,9606.ENSP00000427514,0.875,STRING
TP53,SMAD4,9606.ENSP00000269305,9606.ENSP00000341551,0.875,STRING
CD4,IL2RB,9606.ENSP00000011653,9606.ENSP00000216223,0.875,STRING
EPOR,PTPN11,9606.ENSP00000222139,9606.ENSP00000489597,0.875,STRING
NFKB1,NCOR1,9606.ENSP00000226574,9606.ENSP00000268712,0.875,STRING
GRIA4,CACNG7,9606.ENSP00000282499,9606.ENSP00000375647,0.875,STRING
EZH2,TET2,9606.ENSP00000320147,9606.ENSP00000442788,0.875,STRING
CD4,IDO1,9606.ENSP00000011653,9606.ENSP00000430950,0.875,STRING
RUNX1,ASXL1,9606.ENSP00000300305,9606.ENSP00000364839,0.875,STRING
MMP8,ELANE,9606.ENSP00000236826,9606.ENSP00000466090,0.875,STRING
PPARG,ANGPTL4,9606.ENSP00000287820,9606.ENSP00000301455,0.875,STRING
CACNG1,CACNA1B,9606.ENSP00000226021,9606.ENSP00000360423,0.875,STRING
PSMB7,PSMB11,9606.ENSP00000259457,9606.ENSP00000386212,0.875,STRING
PDGFRB,ERBB2,9606.ENSP00000261799,9606.ENSP00000269571,0.874,STRING
IL17F,IL10,9606.ENSP00000337432,9606.ENSP00000412237,0.874,STRING
KCNJ11,INS,9606.ENSP00000345708,9606.ENSP00000380432,0.874,STRING
DNMT1,TET2,9606.ENSP00000352516,9606.ENSP00000442788,0.874,STRING
CACNA1B,CACNA2D3,9606.ENSP00000360423,9606.ENSP00000419101,0.874,STRING
NLRP3,TLR4,9606.ENSP00000337383,9606.ENSP00000363089,0.874,STRING
TP53,MTOR,9606.ENSP00000269305,9606.ENSP00000354558,0.874,STRING
RARA,HDAC1,9606.ENSP00000254066,9606.ENSP00000362649,0.874,STRING
FGF10,IGF1R,9606.ENSP00000264664,9606.ENSP00000497069,0.874,STRING
KRAS,LYN,9606.ENSP00000256078,9606.ENSP00000428924,0.874,STRING
EPAS1,SOX2,9606.ENSP00000263734,9606.ENSP00000323588,0.874,STRING
ACE,DPP4,9606.ENSP00000290866,9606.ENSP00000353731,0.874,STRING
PALB2,NDUFA9,9606.ENSP00000261584,9606.ENSP00000266544,0.874,STRING
SMARCA4,AR,9606.ENSP00000343896,9606.ENSP00000363822,0.874,STRING
FLT1,FGF9,9606.ENSP00000282397,9606.ENSP00000371790,0.874,STRING
NF1,PTEN,9606.ENSP00000351015,9606.ENSP00000361021,0.874,STRING
KRAS,PDE6D,9606.ENSP00000256078,9606.ENSP00000287600,0.874,STRING
CRP,CXCL8,9606.ENSP00000255030,9606.ENSP00000306512,0.874,STRING
MSH6,FANCD2,9606.ENSP00000234420,9606.ENSP00000287647,0.874,STRING
C3,F2,9606.ENSP00000245907,9606.ENSP00000308541,0.874,STRING
IL2RB,LCK,9606.ENSP00000216223,9606.ENSP00000477713,0.874,STRING
JAK2,CXCR4,9606.ENSP00000371067,9606.ENSP00000386884,0.874,STRING
GABBR1,GABRA1,9606.ENSP00000366233,9606.ENSP00000393097,0.873,STRING
ERBB2,BRCA2,9606.ENSP00000269571,9606.ENSP00000369497,0.873,STRING
CACNG2,CACNA1B,9606.ENSP00000300105,9606.ENSP00000360423,0.873,STRING
TBK1,AKT1,9606.ENSP00000329967,9606.ENSP00000451828,0.873,STRING
KRAS,ARID1A,9606.ENSP00000256078,9606.ENSP00000320485,0.873,STRING
TBX3,NKX2-5,9606.ENSP00000257566,9606.ENSP00000327758,0.873,STRING
CREBBP,HDAC3,9606.ENSP00000262367,9606.ENSP00000302967,0.873,STRING
CACNG7,GRIA1,9606.ENSP00000375647,9606.ENSP00000428994,0.873,STRING
IL1B,MMP1,9606.ENSP00000263341,9606.ENSP00000322788,0.873,STRING
TNF,CTLA4,9606.ENSP00000398698,9606.ENSP00000497102,0.873,STRING
EGFR,FYN,9606.ENSP00000275493,9606.ENSP00000346671,0.873,STRING
CASP8,PARP1,9606.ENSP00000351273,9606.ENSP00000355759,0.873,STRING
SMAD4,NF1,9606.ENSP00000341551,9606.ENSP00000351015,0.873,STRING
TGFB1,FKBP1A,9606.ENSP00000221930,9606.ENSP00000383003,0.873,STRING
CSF3R,PTPN11,9606.ENSP00000362195,9606.ENSP00000489597,0.873,STRING
GSK3B,RUNX2,9606.ENSP00000324806,9606.ENSP00000360493,0.873,STRING
ADRB2,AGTR1,9606.ENSP00000305372,9606.ENSP00000398832,0.873,STRING
MAPK3,CTNNB1,9606.ENSP00000263025,9606.ENSP00000495360,0.873,STRING
IL1B,EGFR,9606.ENSP00000263341,9606.ENSP00000275493,0.873,STRING
NDUFB4,NDUFAF3,9606.ENSP00000184266,9606.ENSP00000323076,0.873,STRING
GJA1,SCN5A,9606.ENSP00000282561,9606.ENSP00000328968,0.873,STRING
PPARG,FOXP3,9606.ENSP00000287820,9606.ENSP00000365380,0.873,STRING
PPARG,RUNX2,9606.ENSP00000287820,9606.ENSP00000360493,0.873,STRING
LPA,APOC1,9606.ENSP00000321334,9606.ENSP00000465356,0.873,STRING
PDGFB,TEK,9606.ENSP00000330382,9606.ENSP00000369375,0.873,STRING
TNFSF4,CD40,9606.ENSP00000281834,9606.ENSP00000361359,0.873,STRING
HCK,LCK,9606.ENSP00000365012,9606.ENSP00000477713,0.873,STRING
RORA,CSNK1E,9606.ENSP00000261523,9606.ENSP00000380044,0.873,STRING
MPO,IL6,9606.ENSP00000225275,9606.ENSP00000385675,0.872,STRING
NRAS,PTEN,9606.ENSP00000358548,9606.ENSP00000361021,0.872,STRING
CDKAL1,FTO,9606.ENSP00000274695,9606.ENSP00000418823,0.872,STRING
HTR2B,SLC6A4,9606.ENSP00000258400,9606.ENSP00000261707,0.872,STRING
MTOR,IGF1R,9606.ENSP00000354558,9606.ENSP00000497069,0.872,STRING
IL6,AKT1,9606.ENSP00000385675,9606.ENSP00000451828,0.872,STRING
NDUFAF3,NDUFV3,9606.ENSP00000323076,9606.ENSP00000346196,0.872,STRING
RBX1,FBXO11,9606.ENSP00000216225,9606.ENSP00000384823,0.872,STRING
APP,GRIN2B,9606.ENSP00000284981,9606.ENSP00000477455,0.872,STRING
SDHD,NDUFA5,9606.ENSP00000364699,9606.ENSP00000417142,0.872,STRING
MET,PIK3R1,9606.ENSP00000317272,9606.ENSP00000428056,0.872,STRING
IL4,TSLP,9606.ENSP00000231449,9606.ENSP00000339804,0.872,STRING
LIPC,LPA,9606.ENSP00000299022,9606.ENSP00000321334,0.872,STRING
IFNAR1,IL6,9606.ENSP00000270139,9606.ENSP00000385675,0.872,STRING
PSMD4,BAP1,9606.ENSP00000357876,9606.ENSP00000417132,0.872,STRING
PSMA6,PSMB11,9606.ENSP00000261479,9606.ENSP00000386212,0.872,STRING
SRC,HIF1A,9606.ENSP00000362680,9606.ENSP00000437955,0.872,STRING
IL13,IL7R,9606.ENSP00000304915,9606.ENSP00000306157,0.872,STRING
MAPT,AKT1,9606.ENSP00000340820,9606.ENSP00000451828,0.872,STRING
KRAS,MYC,9606.ENSP00000256078,9606.ENSP00000478887,0.872,STRING
BAP1,ADRM1,9606.ENSP00000417132,9606.ENSP00000478877,0.872,STRING
PSMA3,CDKN1A,9606.ENSP00000216455,9606.ENSP00000384849,0.871,STRING
CYP11B2,AGTR1,9606.ENSP00000325822,9606.ENSP00000398832,0.871,STRING
SRC,EPHB2,9606.ENSP00000362680,9606.ENSP00000383053,0.871,STRING
MTNR1A,FAT1,9606.ENSP00000302811,9606.ENSP00000406229,0.871,STRING
INS,HNF1A,9606.ENSP00000380432,9606.ENSP00000438804,0.871,STRING
IDH2,TET2,9606.ENSP00000331897,9606.ENSP00000442788,0.871,STRING
GBA,ATP13A2,9606.ENSP00000314508,9606.ENSP00000327214,0.871,STRING
GABRB1,GABBR1,9606.ENSP00000295454,9606.ENSP00000366233,0.871,STRING
TGFA,NTRK1,9606.ENSP00000404131,9606.ENSP00000431418,0.871,STRING
VWF,ALB,9606.ENSP00000261405,9606.ENSP00000295897,0.871,STRING
PSMC5,PSMB10,9606.ENSP00000310572,9606.ENSP00000351314,0.871,STRING
ATM,MYC,9606.ENSP00000278616,9606.ENSP00000478887,0.871,STRING
IL2RA,CTLA4,9606.ENSP00000369293,9606.ENSP00000497102,0.871,STRING
RUNX1,ABL1,9606.ENSP00000300305,9606.ENSP00000361423,0.871,STRING
IL7R,FOXP3,9606.ENSP00000306157,9606.ENSP00000365380,0.871,STRING
FOXA1,GATA4,9606.ENSP00000250448,9606.ENSP00000435712,0.871,STRING
MMP9,PLAU,9606.ENSP00000361405,9606.ENSP00000361850,0.871,STRING
CHUK,CD40,9606.ENSP00000359424,9606.ENSP00000361359,0.871,STRING
RET,PTPN11,9606.ENSP00000347942,9606.ENSP00000489597,0.871,STRING
IL2RB,STAT3,9606.ENSP00000216223,9606.ENSP00000264657,0.871,STRING
HRAS,MYC,9606.ENSP00000407586,9606.ENSP00000478887,0.871,STRING
CACNA1C,CACNA2D3,9606.ENSP00000266376,9606.ENSP00000419101,0.871,STRING
AR,HIF1A,9606.ENSP00000363822,9606.ENSP00000437955,0.871,STRING
MAPK3,STAT3,9606.ENSP00000263025,9606.ENSP00000264657,0.87,STRING
DSG3,DST,9606.ENSP00000257189,9606.ENSP00000307959,0.87,STRING
CD4,TGFB1,9606.ENSP00000011653,9606.ENSP00000221930,0.87,STRING
CCND1,BCL6,9606.ENSP00000227507,9606.ENSP00000384371,0.87,STRING
SHH,CTNNB1,9606.ENSP00000297261,9606.ENSP00000495360,0.87,STRING
ALB,TNF,9606.ENSP00000295897,9606.ENSP00000398698,0.87,STRING
BRD4,KMT2A,9606.ENSP00000263377,9606.ENSP00000436786,0.87,STRING
GABRB1,GABRG2,9606.ENSP00000295454,9606.ENSP00000410732,0.87,STRING
BRD4,TOP2A,9606.ENSP00000263377,9606.ENSP00000411532,0.87,STRING
EGFR,CD274,9606.ENSP00000275493,9606.ENSP00000370989,0.87,STRING
CXCL8,IL1R1,9606.ENSP00000306512,9606.ENSP00000386380,0.87,STRING
GJA1,CTNNB1,9606.ENSP00000282561,9606.ENSP00000495360,0.87,STRING
IL5,IL7R,9606.ENSP00000231454,9606.ENSP00000306157,0.87,STRING
NFKB1,APP,9606.ENSP00000226574,9606.ENSP00000284981,0.87,STRING
TP53,PRDM1,9606.ENSP00000269305,9606.ENSP00000358092,0.87,STRING
NDUFAF3,NDUFB6,9606.ENSP00000323076,9606.ENSP00000369176,0.87,STRING
SOX2,PBX1,9606.ENSP00000323588,9606.ENSP00000405890,0.87,STRING
ALPL,ENPP1,9606.ENSP00000363973,9606.ENSP00000498074,0.87,STRING
TGFB1,STAT3,9606.ENSP00000221930,9606.ENSP00000264657,0.87,STRING
NDUFV3,NDUFAF4,9606.ENSP00000346196,9606.ENSP00000358272,0.87,STRING
CREBBP,KMT2D,9606.ENSP00000262367,9606.ENSP00000301067,0.87,STRING
NRAS,LZTR1,9606.ENSP00000358548,9606.ENSP00000496779,0.87,STRING
IRAK1,SOCS1,9606.ENSP00000358997,9606.ENSP00000496577,0.87,STRING
NR3C1,EGFR,9606.ENSP00000231509,9606.ENSP00000275493,0.87,STRING
CD4,IL17F,9606.ENSP00000011653,9606.ENSP00000337432,0.87,STRING
IL18,IL33,9606.ENSP00000280357,9606.ENSP00000370842,0.869,STRING
GCK,MTNR1B,9606.ENSP00000223366,9606.ENSP00000257068,0.869,STRING
RUNX1,TET2,9606.ENSP00000300305,9606.ENSP00000442788,0.869,STRING
CACNG1,RYR1,9606.ENSP00000226021,9606.ENSP00000352608,0.869,STRING
IL4,TLR4,9606.ENSP00000231449,9606.ENSP00000363089,0.869,STRING
KDM6A,KMT2A,9606.ENSP00000367203,9606.ENSP00000436786,0.869,STRING
RXRG,NR1H4,9606.ENSP00000352900,9606.ENSP00000447149,0.869,STRING
CXCL8,ANGPT2,9606.ENSP00000306512,9606.ENSP00000314897,0.869,STRING
